inj_tot_t,ev_time,ev_year,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,total_seats,num_eng,afm_hrs_last_insp,rwy_len,acft_year,power_units
1,1955,2020,0,0,10,102,34,5,15,0,0,0,32.987777,-111.918052,6,1,153,4751,1978,310
1,2100,2017,7000,0,10,59,48,3,0,0,1,0,33.423053,-112.685554,6,1,14,5500,1978,310
1,1534,2017,0,3200,10,84,66,7,0,0,0,0,26.197221,-80.170829,6,2,1,6002,1978,310
1,1534,2017,0,3200,10,84,66,7,0,0,0,0,26.197221,-80.170829,6,2,1,6002,1978,310
1,1900,2014,20000,0,10,64,36,3,0,0,0,0,35.171112,-120.053054,4,1,16,800,1979,310
1,1530,2014,4600,6000,10,43,32,4,0,0,0,0,47.839225,-116.880668,2,1,36,1500,1979,310
3,1600,2014,0,0,10,43,25,14,20,0,0,2,42.532222,-107.934722,6,1,2,2600,1979,310
1,24,2019,0,0,10,79,68,3,0,0,1,0,41.294166,-86.622497,1,1,29,2600,1979,310
1,1430,2022,4600,7000,10,39,23,12,26,0,0,1,41.515592,-75.25156,6,1,4.800000191,2986,1979,310
3,1753,2021,0,0,10,79,54,15,0,0,0,0,30.838221,-85.182224,6,1,7.400000095,6001,1979,310
5,2200,2016,0,0,10,100,64,6,0,0,0,0,31.612222,-97.230278,6,1,110,7107,1979,310
2,2330,2021,0,7000,10,73,66,12,0,0,0,0,41.17,-71.58,4,1,14,2502,1980,310
1,1630,2018,0,0,10,93,77,11,0,0,0,0,36.245555,-90.955276,6,1,4,4000,1980,310
4,2130,2021,0,0,10,21,18,10,0,0,0,0,38.757499,-109.75354,6,1,40,7360,1982,310
1,2100,2015,0,0,10,70,41,6,0,0,0,0,45,-111,6,1,4,8994,1983,310
2,1923,2021,9000,0,10,84,10,12,18,0,0,0,33.434278,-112.01158,6,1,22,7800,1986,310
2,1819,2014,5500,0,10,79,54,4,0,1,1,0,39.614723,-86.091392,4,1,70,5100,1991,310
1,1153,2015,0,2700,10,34,27,8,0,1,0,0,42.26139,-71.869163,4,1,25,7000,1996,310
2,1832,2014,0,2200,6,39,34,5,0,1,1,0,39.297779,-120.011947,6,1,2,7000,1997,310
1,2330,2015,0,0,10,66,45,8,0,0,0,0,42.148612,-88.561943,4,1,1,2998,2000,310
1,1815,2015,4300,0,8,81,57,4,0,0,0,0,33.875556,-84.30194,4,1,80,3746,2001,310
2,300,2018,0,0,10,64,63,4,0,0,1,1,44.758609,-69.370002,3,1,2,4003,2002,310
2,1930,2012,5000,0,10,82,61,9,0,0,0,0,26.784444,-80.689445,4,1,5,4116,2002,310
1,2026,2014,0,0,10,81,7,16,24,0,0,0,37.198612,-107.871665,4,1,169,5010,2002,310
2,2029,2019,0,0,10,73,61,9,0,2,0,0,34.21389,-119.070831,4,1,29,6013,2002,310
2,40,2015,0,0,10,75,45,5,0,0,1,0,32.558887,-96.699722,4,1,3,6502,2002,310
1,2130,2014,0,1300,10,72,66,8,0,0,0,0,36.346668,-84.012222,5,1,75,3120,2003,310
2,1745,2014,0,0,10,66,43,9,0,0,2,0,46.990001,-94.204719,4,1,1562,3549,2003,310
2,1255,2021,0,0,10,70,64,7,0,2,0,0,40.630195,-93.902882,4,1,132,2900,2004,310
2,1240,2022,5000,10000,9,68,64,8,0,0,0,0,33.997161,-93.83951,4,1,125,3994,2004,310
1,2139,2017,0,0,10,70,21,12,0,1,0,0,29.326944,-98.458053,4,1,1,4128,2004,310
3,200,2016,0,6500,10,68,59,6,0,0,0,0,30.718334,-91.478614,6,1,14,5003,2004,310
2,1300,2019,0,0,10,45,28,20,28,0,0,0,36.380001,-88.989997,4,1,135,6503,2004,310
3,1940,2015,0,0,10,7,-9,12,0,0,0,0,38.033332,-84.605552,4,1,14,7004,2004,310
2,2134,2016,0,0,20,90,66,7,0,1,1,0,37.77,-89.006942,4,1,6,8012,2004,310
1,150,2022,0,0,10,37,7,8,16,0,0,0,38.947656,-104.57201,4,1,15.30000019,6001,2005,310
1,319,2018,0,1500,7,59,54,14,21,1,0,0,39.516109,-104.833885,4,1,1,10000,2005,310
1,1831,2016,8500,0,10,48,21,8,19,0,0,1,45.804721,-108.538887,6,1,10,10518,2005,310
2,1830,2014,0,8000,10,0,0,5,0,0,0,2,40.090278,-105.916389,1,1,38,5000,2006,310
3,1621,2021,0,0,10,77,48,7,0,0,0,0,33.745037,-116.26793,6,1,53,5002,2006,310
1,2322,2017,3200,4500,10,70,54,14,23,1,0,0,27.977777,-82.759162,4,1,50,4108,2007,310
3,1700,2015,3500,0,7,84,72,10,0,0,0,0,28.514722,-80.799163,4,1,43,5000,2008,310
2,1450,2014,0,0,10,68,50,10,0,1,1,0,29.658056,-81.673057,4,1,36,6000,2008,310
1,2247,2020,0,0,10,32,19,5,0,0,1,0,41.204699,-111.99879,4,1,0,8107,2008,310
3,2335,2013,0,0,10,64,52,5,0,0,0,1,39.268054,-108.864166,4,1,190,2600,2009,310
2,100,2020,0,0,10,79,63,4,0,0,0,0,36.345275,-94.219444,6,1,62,4426,2009,310
2,1642,2016,0,0,10,48,34,8,0,0,0,0,37.295833,-81.207496,4,1,4,4743,2011,310
2,2150,2020,0,0,10,86,50,8,0,0,0,0,29.524999,-97.462219,4,1,81,3200,2013,310
3,2105,2015,0,0,10,104,57,3,0,0,0,0,33.622776,-111.910552,4,1,93,8249,2014,310
4,1830,2021,0,0,10,91,61,6,0,0,0,0,35.765,-80.953889,6,1,0,7003,2016,310
1,1935,2021,0,0,10,86,46,8,16,0,0,1,35.181254,-103.59993,4,1,50,7104,2016,310
2,56,2017,2000,20000,10,59,45,11,0,0,0,2,37.515834,-122.253608,5,1,31,2600,2017,310
7,2245,2014,0,11000,10,79,30,6,14,1,1,5,36.933887,-111.449722,7,1,70,5950,1977,315
4,1550,2015,0,0,10,61,57,9,17,0,0,2,36.056667,-94.174446,4,1,27.5,6005,2014,315
1,1431,2018,0,10000,10,45,25,6,0,1,0,0,32.818889,-117.123054,5,1,2,3400,2017,315
2,1806,2018,5000,0,10,93,73,5,0,0,0,2,35.731945,-78.628608,4,1,19,100,1970,317
2,1645,2021,0,0,10,72,32,5,0,0,0,0,43.581341,-116.52306,4,1,27.89999962,5000,2005,320
1,1617,2019,5500,7000,10,34,28,7,0,0,0,0,41.729999,-122.54444,2,2,34.20000076,3360,1979,325
1,1617,2019,5500,7000,10,34,28,7,0,0,0,0,41.729999,-122.54444,2,2,34.20000076,3360,1979,325
7,1539,2015,2600,0,10,84,72,20,0,0,0,0,18.221546,-66.589485,10,2,21,4301,1979,325
7,1539,2015,2600,0,10,84,72,20,0,0,0,0,18.221546,-66.589485,10,2,21,4301,1979,325
7,506,2015,0,200,0.5,55,55,6,0,7,0,0,40.496112,-88.868057,7,2,43,8000,1980,325
7,506,2015,0,200,0.5,55,55,6,0,7,0,0,40.496112,-88.868057,7,2,43,8000,1980,325
1,1912,2020,0,0,10,39,10,20,27,0,0,0,41.669166,-70.280281,10,2,40,5425,1982,325
1,1912,2020,0,0,10,39,10,20,27,0,0,0,41.669166,-70.280281,10,2,40,5425,1982,325
3,2118,2014,4500,0,10,52,30,15,25,0,0,0,57.752223,-152.511108,4,1,14,7550,1954,330
2,1945,2014,0,0,10,72,21,7,0,0,0,0,35.972778,-115.134445,2,1,47,6501,2010,330
1,2220,2015,0,0,10,82,39,8,0,0,1,0,43.558612,-116.220275,7,2,20,9763,1959,340
1,2220,2015,0,0,10,82,39,8,0,0,1,0,43.558612,-116.220275,7,2,20,9763,1959,340
2,2100,2017,0,0,10,86,77,5,0,0,0,0,33.311668,-84.769721,5,1,15,5500,1953,350
1,1650,2017,0,0,10,57,30,17,28,0,0,0,33.776668,-84.525001,7,2,7,4158,1977,350
1,1650,2017,0,0,10,57,30,17,28,0,0,0,33.776668,-84.525001,7,2,7,4158,1977,350
3,1515,2013,0,2200,10,50,45,4,0,0,0,0,48.340099,-116.450561,5,2,50,5501,1981,350
3,1515,2013,0,2200,10,50,45,4,0,0,0,0,48.340099,-116.450561,5,2,50,5501,1981,350
8,15,2015,5000,0,10,57,39,8,0,0,0,0,59.647777,-151.470001,8,2,30,6701,1981,350
8,15,2015,5000,0,10,57,39,8,0,0,0,0,59.647777,-151.470001,8,2,30,6701,1981,350
6,1615,2016,2600,3600,10,86,77,10,14,6,0,0,33.222778,-87.599723,6,2,187,4001,1984,350
6,1615,2016,2600,3600,10,86,77,10,14,6,0,0,33.222778,-87.599723,6,2,187,4001,1984,350
1,1955,2012,0,0,10,91,72,6,0,0,0,0,32.615276,-85.433891,6,1,36,5624,1998,350
4,2353,2018,0,0,10,59,45,8,0,0,0,0,32.815834,-117.139442,6,1,52,4598,1999,350
2,510,2014,0,1300,5,75,72,10,0,2,0,0,41.040611,-83.639495,2,1,46,4126,2006,350
3,1650,2013,0,0,10,72,45,7,0,0,0,3,26.919721,-81.990554,4,1,1,7193,2006,350
5,1800,2018,0,7000,10,63,54,8,0,0,2,0,37.158611,-113.30722,6,1,30,3283,2007,350
5,1700,2021,0,0,10,46,27,9,0,0,0,0,39.124939,-94.592276,6,1,40,6827,2009,350
3,2043,2016,0,0,10,66,57,9,0,0,0,0,31.151666,-81.391113,6,1,42,3313,2012,350
2,2107,2014,0,10000,10,0,0,14,20,0,0,0,41.908889,-88.249168,6,1,46,7571,2012,350
2,1840,2020,3100,0,10,86,72,6,0,0,0,1,31.86933,-95.217405,6,1,11.60000038,5006,2014,350
3,2155,2021,0,1100,5,30,27,13,21,0,2,1,42.276667,-71.959444,6,1,114,7001,2014,350
1,2315,2017,4100,0,10,70,52,8,0,0,0,0,30.501943,-88.275001,2,1,18,3998,1985,360
2,1900,2021,0,0,10,64,43,5,0,0,0,0,40.239556,-75.556722,2,1,13,3371,2005,360
3,1605,2014,0,25000,10,153,115,11,0,0,0,0,32.898612,-80.040275,8,2,4,7000,1972,374
1,1801,2021,0,0,10,41,19,8,0,0,1,0,40.7598,-73.4465,8,2,30,6833,1972,375
3,1605,2014,0,25000,10,153,115,11,0,0,0,0,32.898612,-80.040275,8,2,4,7000,1972,375
3,1645,2021,0,700,0.5,28,28,7,0,0,0,1,41.412288,-78.498793,7,2,2,4300,1984,375
3,1645,2021,0,700,0.5,28,28,7,0,0,0,1,41.412288,-78.498793,7,2,2,4300,1984,375
1,251,2019,0,0,10,66,46,6,0,1,0,0,33.871387,-117.98139,6,2,49.5,3121,1974,380
1,251,2019,0,0,10,66,46,6,0,1,0,0,33.871387,-117.98139,6,2,49.5,3121,1974,380
1,2300,2014,14000,25000,10,66,50,6,0,0,0,0,41.125,-84.853332,1,1,295,2300,1975,400
1,1430,2013,3500,0,10,75,63,6,0,0,0,0,40.333057,-75.122222,8,2,35,3004,1975,400
1,1430,2013,3500,0,10,75,63,6,0,0,0,0,40.333057,-75.122222,8,2,35,3004,1975,400
1,1837,2014,0,0,10,64,46,10,17,0,0,1,44.201946,-69.604446,4,1,78,100,1971,420
2,1858,2021,0,0,10,70,37,6,0,0,0,0,38.66211,-90.65205,4,1,3,7485,1987,420
3,2200,2013,0,0,6,72,0,2,0,0,0,0,32.667221,-115.517501,8,2,150,4683,1974,425
3,2200,2013,0,0,6,72,0,2,0,0,0,0,32.667221,-115.517501,8,2,150,4683,1974,425
1,1801,2021,0,0,10,41,19,8,0,0,1,0,40.7598,-73.4465,8,2,30,6833,1972,435
1,1553,2017,500,500,2.5,61,61,7,0,1,0,0,39.659168,-75.601112,5,2,11,7012,2006,447
1,1553,2017,500,500,2.5,61,61,7,0,1,0,0,39.659168,-75.601112,5,2,11,7012,2006,447
2,1544,2018,0,0,10,66,37,3,0,0,0,0,35.723609,-118.418609,5,1,20,3500,1943,450
2,11,2021,0,0,10,77,61,6,0,0,0,0,32.826222,-116.97244,5,1,15,5342,1947,450
1,1535,2014,0,0,10,84,55,2,0,0,0,0,39.149181,-121.470878,1,1,120,2200,1976,450
3,2200,2015,0,0,4,63,45,5,0,0,0,0,36.161945,-120.294998,6,1,40,2820,1979,450
2,2315,2019,0,0,10,75,59,14,0,0,0,0,38.141109,-122.55583,6,1,58,3300,1981,450
1,130,2021,0,0,10,64,32,6,0,0,0,0,40.1505,-122.2513,2,1,1,5431,2001,450
3,2000,2014,0,0,7,73,57,5,0,0,0,3,34.900001,-120.458053,6,1,1,8004,2006,450
3,2345,2016,2700,0,10,81,70,12,0,0,0,0,29.780555,-95.54528,4,1,182,30,2012,495
6,215,2013,0,0,10,50,27,3,0,0,0,0,35.018333,-80.620277,6,1,107,7001,2000,500
4,1440,2015,0,0,10,59,52,4,0,0,2,2,34.902778,-88.598052,6,1,16,6500,2007,500
1,1635,2014,2800,3500,10,82,70,14,0,0,0,0,26.153055,-81.775276,2,1,15,6600,1946,550
1,1900,2013,0,0,10,88,77,5,0,0,0,0,29.046112,-96.116668,1,1,97,2000,1979,550
1,1910,2014,0,0,10,81,61,7,0,0,0,0,36.455554,-84.58583,7,2,373,5506,1980,550
1,1910,2014,0,0,10,81,61,7,0,0,0,0,36.455554,-84.58583,7,2,373,5506,1980,550
4,100,2015,0,0,10,73,59,6,0,0,2,2,38.228332,-84.436386,10,2,13,5498,1995,550
4,100,2015,0,0,10,73,59,6,0,0,2,2,38.228332,-84.436386,10,2,13,5498,1995,550
1,2330,2017,4800,0,10,91,75,4,0,0,0,1,33.599723,-90.781112,1,1,249,2300,2012,550
2,1520,2022,0,0,10,46,14,5,0,0,0,0,29.336981,-98.471044,2,1,10,4128,1942,600
2,1615,2022,0,3300,10,79,63,8,0,0,0,0,34.250394,-82.157809,2,1,77,5001,1945,600
2,1740,2017,0,0,10,63,27,8,16,0,1,1,38.525554,-77.859725,2,1,25,5000,1949,600
1,1452,2015,3100,0,10,82,63,9,0,0,0,0,35.057498,-77.463333,1,1,67,1700,1968,600
1,1730,2015,0,0,10,77,39,5,10,0,1,0,46.867221,-118.321388,1,1,29,2500,1976,600
1,2330,2014,0,0,10,91,68,8,0,0,0,1,38.843055,-75.60778,1,1,146,3588,1977,600
1,141,2014,0,0,10,70,55,8,0,0,0,0,43.390277,-99.842224,1,1,23,4500,1978,600
1,1700,2014,3200,0,10,86,72,8,0,0,0,0,36.160312,-90.610847,1,1,53,2500,1979,600
1,1830,2018,0,0,7,81,63,4,0,0,0,0,43.302501,-95.0625,1,1,53,2000,1984,600
1,2230,2013,0,0,10,90,0,15,25,0,0,0,31.549722,-97.129165,1,1,68,2000,1989,600
1,231,2018,0,0,10,39,34,4,0,1,0,0,39.661388,-119.867774,2,1,17,9000,2009,600
3,1557,2020,3300,0,7,91,73,8,0,0,0,0,28.516387,-80.799163,6,1,3.700000048,5000,2019,600
2,1708,2020,4800,0,10,0,0,11,0,0,0,0,29.355556,-82.471946,6,1,46,6669,2019,600
2,1538,2022,0,2500,10,46,41,16,22,0,0,0,34.97875,-89.7868,6,1,28,6000,2021,600
1,1826,2019,6000,0,10,66,39,8,22,0,0,0,40.754444,-74.006942,7,1,24,100,2017,630
1,1900,2017,0,0,10,70,34,13,23,0,0,1,33.18111,-101.819442,1,1,300,3278,1989,650
15,1900,2016,0,0,10,86,72,5,0,0,0,0,44.966388,-92.387496,19,1,1,1950,1994,650
2,145,2021,0,0,10,81,79,4,0,0,0,0,28.014049,-82.345625,7,1,34,5000,2002,650
3,0,2012,0,200,1,48,48,6,0,2,1,0,41.150276,-75.410003,7,1,56,5001,2007,650
1,2218,2015,37,0,10,77,63,5,0,0,0,1,36.233612,-90.726669,1,1,108,2300,1982,665
1,1415,2020,0,400,0.75,34,30,10,0,0,1,0,45.631389,-89.481941,2,1,64,6799,1995,675
2,1853,2022,0,0,10,64,19,7,0,0,0,0,28.68538,-98.38311,3,1,64,3887,1996,675
8,2000,2020,0,0,10,102,32,6,14,0,0,0,36.256389,-113.23083,10,1,35.79999924,4600,2009,675
3,2021,2013,4000,0,10,70,46,7,0,3,0,0,26.191667,-80.156112,8,2,23,6002,1978,680
3,2021,2013,4000,0,10,70,46,7,0,3,0,0,26.191667,-80.156112,8,2,23,6002,1978,680
1,1955,2015,26000,0,10,61,19,6,0,0,1,0,33.552501,-102.372497,1,1,0,6110,1983,680
1,1145,2013,0,0,10,72,64,4,0,0,0,0,35.599723,-88.915557,1,1,70,6006,1986,680
2,1950,2021,3200,0,10,75,59,9,16,0,0,1,33.1739,-97.8284,6,1,293,5005,2019,700
2,1745,2021,1200,2400,10,36,34,3,0,2,0,0,45.204687,-84.907979,10,2,11,4001,1974,715
2,1745,2021,1200,2400,10,36,34,3,0,2,0,0,45.204687,-84.907979,10,2,11,4001,1974,715
4,2100,2014,25000,0,45,88,50,3,0,0,0,0,33.330455,-111.630836,4,2,24,10201,1978,715
4,2100,2014,25000,0,45,88,50,3,0,0,0,0,33.330455,-111.630836,4,2,24,10201,1978,715
2,1516,2015,0,400,3,61,59,10,0,2,0,0,30.904722,-84.445831,11,2,91,4000,1980,715
2,1516,2015,0,400,3,61,59,10,0,2,0,0,30.904722,-84.445831,11,2,91,4000,1980,715
1,309,2015,0,900,2,37,37,17,25,1,0,0,33.086666,-97.199722,7,2,62,7002,1981,715
1,309,2015,0,900,2,37,37,17,25,1,0,0,33.086666,-97.199722,7,2,62,7002,1981,715
2,1400,2015,0,14000,10,82,54,3,0,0,0,0,40.786388,-111.973335,2,2,0,12002,1981,715
2,1400,2015,0,14000,10,82,54,3,0,0,0,0,40.786388,-111.973335,2,2,0,12002,1981,715
4,2255,2014,0,800,5,41,25,5,0,4,0,0,36.041667,-86.938331,11,2,5,5500,1982,715
4,2255,2014,0,800,5,41,25,5,0,4,0,0,36.041667,-86.938331,11,2,5,5500,1982,715
1,2220,2016,11000,0,13,64,28,8,20,0,0,0,32.968612,-96.836387,4,1,80,7203,2007,715
4,33,2022,0,0,10,63,30,18,25,0,4,0,43.23625,-120.66469,4,1,411,5200,2019,728
2,2345,2015,0,0,10,95,61,3,0,0,0,1,32.142223,-111.174446,6,1,80,4900,1993,732
4,2000,2021,0,0,10,86,30,16,0,0,0,0,32.251697,-110.87932,6,1,0.5,100,2007,747
1,1848,2017,0,10000,10,39,21,12,0,0,0,0,45.807777,-108.542778,2,2,96,10518,1970,750
1,1848,2017,0,10000,10,39,21,12,0,0,0,0,45.807777,-108.542778,2,2,96,10518,1970,750
2,1835,2013,0,0,10,63,45,4,0,2,0,0,32.955833,-111.766113,6,2,1,5200,1977,750
2,1835,2013,0,0,10,63,45,4,0,2,0,0,32.955833,-111.766113,6,2,1,5200,1977,750
1,2030,2013,0,0,10,90,72,7,0,0,0,0,35.116943,-90.48722,1,1,72,1800,1979,750
2,1510,2020,0,3700,10,75,64,4,0,0,0,0,35.810276,-83.990554,7,2,20,9000,1980,750
2,1510,2020,0,3700,10,75,64,4,0,0,0,0,35.810276,-83.990554,7,2,20,9000,1980,750
1,1915,2018,0,500,4,55,55,10,0,0,1,0,33.643611,-78.919441,13,2,4,9503,1981,750
1,1915,2018,0,500,4,55,55,10,0,0,1,0,33.643611,-78.919441,13,2,4,9503,1981,750
1,1450,2015,0,0,10,90,0,4,6,0,0,0,30.877222,-84.431945,1,1,47,1900,1994,750
1,1800,2014,0,0,10,73,45,4,0,0,0,0,39.393054,-122.035552,1,1,266,2500,1994,750
1,2025,2020,6000,0,10,90,64,13,24,0,0,0,39.882499,-95.518333,1,1,53,3400,1997,750
1,2200,2020,0,0,10,88,73,10,0,0,0,0,32.432197,-83.790921,1,1,130,2845,1999,750
2,1640,2019,0,600,4,45,41,8,0,2,0,0,32.54861,-93.76139,6,1,113,5018,1999,750
2,920,2016,2500,3100,10,61,57,10,18,0,0,0,47.529998,-122.30194,6,1,86,10000,1999,750
1,1830,2014,0,0,10,88,61,9,0,0,1,0,37.939998,-100.309997,1,1,264,6899,2001,750
1,2203,2017,0,0,10,99,45,6,0,1,0,0,38.703887,-121.401664,4,1,61,10599,2004,750
1,1900,2015,0,0,10,77,36,10,0,0,0,0,37.52861,-106.045829,1,1,100,2300,2005,750
1,1620,2015,0,0,10,50,28,10,0,0,0,0,35.019721,-79.191108,18,1,107,3402,2005,750
2,2352,2017,15000,0,40,97,66,5,0,2,0,0,33.469165,-111.713058,4,1,55,5100,2011,750
1,1237,2016,0,0,10,34,28,4,0,1,0,0,38.753055,-109.752777,2,1,31,7100,2015,750
5,2344,2017,0,9000,10,73,39,8,0,0,0,3,36.853054,-120.45527,5,1,13,3102,2016,750
1,537,2020,0,1300,7,37,37,9,0,0,0,1,32.769381,-108.21173,4,1,175,5400,2008,847
2,2250,2017,3600,25000,10,70,55,5,0,0,0,0,26.683055,-80.095558,9,2,44,10001,1979,850
2,2250,2017,3600,25000,10,70,55,5,0,0,0,0,26.683055,-80.095558,9,2,44,10001,1979,850
1,2042,2020,25000,0,10,82,55,9,0,1,0,0,42.193054,-89.088607,8,2,0,8200,1984,850
1,2042,2020,25000,0,10,82,55,9,0,1,0,0,42.193054,-89.088607,8,2,0,8200,1984,850
2,2230,2016,3800,0,10,82,64,4,0,0,0,0,35.866664,-82.339164,9,2,38,2900,1994,850
2,2230,2016,3800,0,10,82,64,4,0,0,0,0,35.866664,-82.339164,9,2,38,2900,1994,850
1,1208,2014,0,200,0.25,63,63,6,0,1,0,0,41.509998,-73.704719,6,1,4,6549,2001,850
1,1753,2015,1500,0,10,55,37,16,23,1,0,0,41.292221,-95.867225,6,1,33,8500,2003,850
2,1734,2011,0,0,10,86,68,6,0,0,0,2,25.997222,-80.221946,6,1,2,3255,2008,850
2,1831,2016,0,700,2.5,28,27,8,0,0,0,0,37.757778,-97.219444,6,1,75,6101,2015,850
9,1937,2015,5000,9000,2,81,72,16,45,0,0,2,41.966945,-87.894165,10,1,55,10801,2015,867
1,1600,2019,0,0,10,90,72,6,0,0,0,1,33.350833,-98.819168,1,1,0,5101,2019,867
2,305,2014,0,0,10,79,43,5,0,0,0,0,38.909168,-121.351387,3,1,12,6001,2002,871
2,1511,2014,0,9000,10,66,57,4,0,0,0,0,39.938888,-74.840835,8,2,29,3881,2008,900
1,2230,2018,0,0,10,77,55,8,0,0,0,0,39.26472,-122.11916,1,1,30,2856,1978,940
1,1005,2017,6500,12000,10,48,45,7,0,0,0,0,43.614444,-116.222778,3,2,182,10000,1981,940
1,1005,2017,6500,12000,10,48,45,7,0,0,0,0,43.614444,-116.222778,3,2,182,10000,1981,940
1,1105,2019,0,0,10,70,68,4,0,0,0,0,43.484165,-84.484443,1,1,1.74000001,2500,1999,940
1,1318,2015,0,0,10,66,37,8,0,0,0,0,43.897777,-116.989997,1,1,95,3000,1994,970
1,1845,2014,0,0,10,82,55,7,14,0,0,0,30.486944,-85.113609,1,1,98,3100,1987,980
1,2020,2014,5500,0,10,82,63,7,0,0,0,0,29.103332,-80.942779,1,1,1,4000,1941,1040
2,100,2015,0,0,10,64,12,5,0,0,0,0,37,-118,11,2,55,7000,1996,1050
2,100,2015,0,0,10,64,12,5,0,0,0,0,37,-118,11,2,55,7000,1996,1050
1,2000,2015,4900,0,10,86,66,5,0,0,0,0,30.339019,-92.25904,1,1,8288,1800,1997,1050
1,2300,2020,0,0,10,82,59,5,0,0,0,0,30.589445,-92.42778,1,1,10,3550,2002,1050
1,1615,2020,0,2100,10,77,66,8,0,0,0,0,29.318611,-96.402496,1,1,39,2580,2014,1050
10,1411,2019,1400,0,10,75,68,6,0,10,0,0,32.96611,-96.832778,11,2,67.02999878,7203,2017,1050
2,1215,2013,0,1500,7,34,34,17,30,2,0,0,59.317779,-158.351104,19,2,188,6400,1992,1100
2,1215,2013,0,1500,7,34,34,17,30,2,0,0,59.317779,-158.351104,19,2,188,6400,1992,1100
1,1056,2013,0,700,10,39,37,4,0,1,0,0,36.113609,-79.420555,2,1,12,6405,1999,1200
7,1550,2018,25000,0,45,52,30,5,0,0,0,0,33.307777,-111.655555,8,1,3272,10401,2002,1200
2,1335,2016,0,4300,10,34,19,9,0,0,0,2,32.127498,-81.202224,8,1,20,7002,2008,1200
12,1833,2019,0,500,0.5,34,34,6,0,9,3,0,43.765556,-99.337219,10,1,17.39999962,4299,2013,1200
6,2333,2019,0,0,10,84,64,4,0,0,0,0,35.1018,-92.7652,6,2,205,4000,2013,1248
6,2333,2019,0,0,10,84,64,4,0,0,0,0,35.1018,-92.7652,6,2,205,4000,2013,1248
1,1840,2017,0,0,10,93,28,11,18,0,0,0,41.116943,-114.919723,1,1,28,5508,2000,1375
1,1605,2017,0,0,10,90,52,3,0,0,0,0,32.409442,-111.21833,1,1,72,6901,1943,1470
4,1006,2022,0,400,1.5,14,10,3,0,0,0,0,47.04925,-109.46669,9,2,29,6100,1984,1650
4,1006,2022,0,400,1.5,14,10,3,0,0,0,0,47.04925,-109.46669,9,2,29,6100,1984,1650
7,500,2014,500,500,4,30,30,4,0,0,0,0,35.465278,-99.394721,8,2,263,5399,1998,1900
7,500,2014,500,500,4,30,30,4,0,0,0,0,35.465278,-99.394721,8,2,263,5399,1998,1900
1,1519,2019,11000,0,10,63,45,5,0,0,0,0,42.725276,-114.447219,1,1,1632.800049,5001,1952,2000
5,1230,2019,1500,5000,10,70,66,7,0,0,0,0,32.89864,-80.04053,7,2,334,7000,2017,2050
5,1230,2019,1500,5000,10,70,66,7,0,0,0,0,32.89864,-80.04053,7,2,334,7000,2017,2050
1,1910,2012,0,0,10,70,45,8,0,1,0,0,32.718887,-98.89167,1,1,0.899999976,4998,1945,2100
2,639,2019,0,0,10,75,66,4,0,2,0,0,41.596389,-83.783889,2,2,39.20000076,10599,1957,2200
2,639,2019,0,0,10,75,66,4,0,2,0,0,41.596389,-83.783889,2,2,39.20000076,10599,1957,2200
1,30,2020,0,0,10,86,70,11,0,0,0,0,29.6459,-95.2769,7,2,104,7599,1979,2200
1,30,2020,0,0,10,86,70,11,0,0,0,0,29.6459,-95.2769,7,2,104,7599,1979,2200
7,2305,2015,0,3500,10,52,39,16,28,0,0,0,42.114166,-87.901664,8,2,32,5001,2008,2300
7,2305,2015,0,3500,10,52,39,16,28,0,0,0,42.114166,-87.901664,8,2,32,5001,2008,2300
5,2023,2013,0,0,10,36,18,13,17,2,2,0,41.695835,-86.296112,8,2,38,8414,2008,2300
5,2023,2013,0,0,10,36,18,13,17,2,2,0,41.695835,-86.296112,8,2,38,8414,2008,2300
5,1613,2011,0,0,10,81,68,6,0,0,0,0,24.55611,-81.759445,8,2,3,4801,1982,2500
5,1613,2011,0,0,10,81,68,6,0,0,0,0,24.55611,-81.759445,8,2,3,4801,1982,2500
2,1645,2012,0,0,10,55,27,10,0,0,0,0,34.248611,-82.159164,8,2,10,5003,1991,2500
2,1645,2012,0,0,10,55,27,10,0,0,0,0,34.248611,-82.159164,8,2,10,5003,1991,2500
1,15,2022,2600,0,10,61,43,12,0,0,0,0,37.3071,-122.1497,4,1,53.79999924,2621,2014,2700
3,200,2017,0,4200,6,79,28,10,0,0,0,0,42.905834,-112.590835,3,4,34,9060,1954,2750
3,200,2017,0,4200,6,79,28,10,0,0,0,0,42.905834,-112.590835,3,4,34,9060,1954,2750
2,1410,2017,0,0,10,82,68,10,0,0,2,0,32.727222,-98.891113,2,1,1.799999952,4997,1956,2800
3,1844,2022,0,7000,10,52,18,12,22,0,0,0,40.875225,-74.28135,10,2,116.3000031,4552,2020,2820
3,1844,2022,0,7000,10,52,18,12,22,0,0,0,40.875225,-74.28135,10,2,116.3000031,4552,2020,2820
2,24,2013,0,0,10,54,34,6,0,2,0,0,33.821666,-84.469718,8,2,92,5797,2003,2900
2,24,2013,0,0,10,54,34,6,0,2,0,0,33.821666,-84.469718,8,2,92,5797,2003,2900
3,200,2017,0,4200,6,79,28,10,0,0,0,0,42.905834,-112.590835,3,4,34,9060,1954,3250
