ev_time,ev_year,ev_country,light_cond,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_t,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,damage,acft_fire,acft_make,acft_model,total_seats,num_eng,afm_hrs_last_insp,second_pilot,rwy_len,acft_year,power_units,carb_fuel_injection,eng_type,eng_mfgr
2020,2016,USA,DAYL,0,3500,10,43,28,3,0,1,0,0,0,43.991943,-76.020553,SUBS,NONE,CESSNA,TR182,4,1,,N,5999,1980,235,CARB,REC,Lycoming
1925,2017,USA,DAYL,0,0,10,45,36,4,0,1,1,0,0,42.806945,-124.532218,SUBS,NONE,PIPER,PA 28-236,4,1,1,N,,1980,250,CARB,REC,LYCOMING
2200,2017,USA,DAYL,0,3100,,55,55,,0,2,0,0,0,36.773887,-90.324722,SUBS,NONE,BEECH,F90,7,2,,N,5008,1980,750,,TP,Pratt & Whitney
2200,2017,USA,DAYL,0,3100,,55,55,,0,2,0,0,0,36.773887,-90.324722,SUBS,NONE,BEECH,F90,7,2,,N,5008,1980,750,,TP,Pratt & Whitney
2000,2017,USA,DAYL,0,0,10,36,21,12,16,2,0,0,2,46.521389,-114.048889,SUBS,NONE,BEECH,A36TC,6,1,,N,3800,1980,,FINJ,REC,Continental
1530,2017,USA,DAYL,0,3500,10,72,61,7,0,1,0,0,0,26.845832,-80.222221,SUBS,NONE,AEROTEK,PITTS S-2A,2,1,,N,3679,1980,200,FINJ,REC,Lycoming
1723,2016,USA,DAYL,0,1200,10,54,52,12,0,1,0,0,0,27.811944,-97.08889,SUBS,NONE,CESSNA,550,,2,,N,,1980,2500,,TF,P&W CANADA
1723,2016,USA,DAYL,0,1200,10,54,52,12,0,1,0,0,0,27.811944,-97.08889,SUBS,NONE,CESSNA,550,,2,,N,,1980,2500,,TF,P&W CANADA
1115,2017,USA,NDRK,0,1800,8,64,64,4,0,2,2,0,0,33.865276,-88.498886,SUBS,NONE,MOONEY,M20J,4,1,0,N,4999,1980,200,FINJ,REC,LYCOMING
1714,2017,USA,DAYL,0,0,10,54,43,4,0,1,0,0,0,37.693332,-121.82027,MINR,NONE,BEECH,A36TC,6,1,5.5,N,5253,1980,300,FINJ,REC,CONT MOTOR
2246,2017,USA,DAYL,0,0,10,72,27,,0,1,0,0,0,40.426666,-104.636947,MINR,NONE,CESSNA,172RG,4,1,36,N,10000,1980,180,CARB,REC,LYCOMING
252,2017,USA,NITE,0,1800,10,64,61,,0,1,0,0,0,30.784166,-98.660003,SUBS,NONE,PIPER,PA 34,6,2,,N,,1980,220,FINJ,REC,Teledyne Continental
252,2017,USA,NITE,0,1800,10,64,61,,0,1,0,0,0,30.784166,-98.660003,SUBS,NONE,PIPER,PA 34,6,2,,N,,1980,220,FINJ,REC,Teledyne Continental
2030,2017,USA,DAYL,0,0,10,77,50,6,0,1,0,0,0,38.02861,-120.413612,SUBS,NONE,CESSNA,A185,2,1,,N,4673,1980,300,FINJ,REC,Continental Motors
130,2017,USA,DAYL,0,4600,10,48,46,5,0,1,0,0,0,62.319168,-150.094161,SUBS,NONE,WSK-PZL WARZAWA-OKECIE,PZL 104 WILGA 80,4,1,,N,3500,1980,260,FINJ,REC,PZL
2115,2017,USA,DAYL,0,0,10,93,59,10,0,2,0,0,0,32.82611,-116.972503,SUBS,NONE,CESSNA,172RG,4,1,,Y,5342,1980,180,CARB,REC,LYCOMING
1915,2017,USA,DAYL,0,7000,30,59,46,12,0,5,0,0,0,59.866111,-153.118606,SUBS,NONE,CESSNA,207,6,1,,N,,1980,300,FINJ,REC,Continental
1715,2017,USA,DAYL,0,3200,7,72,66,8,0,1,0,0,0,38.038887,-80.730834,SUBS,NONE,HUGHES,369,4,1,16,N,,1980,420,,TS,Rolls-Royce
1815,2017,USA,DAYL,0,0,10,73,25,5,0,1,0,0,0,39.64611,-106.893058,SUBS,NONE,CESSNA,P210N,,1,,N,,1980,310,FINJ,REC,CONT MOTOR
2245,2017,USA,DAYL,0,0,10,91,66,5,0,1,0,0,0,40.298419,-74.520263,SUBS,NONE,WEATHERLY,620,1,1,,N,2100,1980,450,CARB,REC,Pratt & Whitney
1600,2017,USA,DAYL,0,0,10,77,64,7,0,1,0,0,0,41.071388,-87.846389,SUBS,NONE,CESSNA,A188B,2,1,,Y,5981,1980,300,FINJ,REC,Continental
1800,2017,USA,DAYL,0,0,10,70,57,7,0,1,0,1,0,40.483055,-75.10028,SUBS,NONE,MAURER ELMO A,V STAR SA900,1,1,,N,3058,1980,140,CARB,REC,LYCOMING
2300,2017,USA,DAYL,0,18000,10,66,43,6,0,3,0,2,1,37.326389,-121.818611,SUBS,NONE,CESSNA,172P,4,1,22,Y,3100,1980,160,CARB,REC,LYCOMING
1700,2018,USA,DAYL,0,0,10,52,7,12,16,1,0,0,0,32.755554,-108.209724,SUBS,NONE,CESSNA,172,4,1,,N,5400,1980,160,CARB,REC,LYCOMING
215,2018,USA,NITE,0,0,10,61,25,11,0,1,0,0,1,32.036666,-102.101669,SUBS,NONE,PIPER,PA 32R,6,1,,N,,1980,300,FINJ,REC,Lycoming
2030,2018,USA,DAYL,0,0,10,36,14,7,0,2,0,0,0,43.984443,-88.556945,SUBS,NONE,BEECH,76,4,2,,Y,8002,1980,180,CARB,REC,LYCOMING
2030,2018,USA,DAYL,0,0,10,36,14,7,0,2,0,0,0,43.984443,-88.556945,SUBS,NONE,BEECH,76,4,2,,Y,8002,1980,180,CARB,REC,LYCOMING
2100,2018,USA,DAYL,0,0,10,70,34,15,20,1,0,0,0,47.904998,-122.102775,SUBS,NONE,CESSNA,152,2,1,,N,2672,1980,110,CARB,REC,LYCOMING
1850,2018,USA,DAYL,0,0,3,57,30,5,0,1,0,0,0,39.735279,-111.870002,SUBS,NONE,CESSNA,182,4,1,,N,6300,1980,,CARB,REC,CONT MOTOR
1800,2018,USA,DAYL,0,3700,10,61,48,9,0,2,0,0,0,38.378334,-121.961112,SUBS,NONE,BEECH,76,4,2,,Y,4700,1980,180,CARB,REC,LYCOMING
1800,2018,USA,DAYL,0,3700,10,61,48,9,0,2,0,0,0,38.378334,-121.961112,SUBS,NONE,BEECH,76,4,2,,Y,4700,1980,180,CARB,REC,LYCOMING
2330,2018,USA,DAYL,0,8000,10,82,25,6,0,1,0,0,0,35.595832,-106.901947,SUBS,NONE,CESSNA,182,4,1,,N,,1980,,CARB,REC,CONT MOTOR
1653,2018,USA,DAYL,0,0,10,79,45,10,0,1,0,0,0,44.094444,-116.90361,SUBS,NONE,TAYLORCRAFT AVIATION CORP.,F21,1,1,,N,3000,1980,115,CARB,REC,Lycoming
2115,2018,USA,DAYL,0,0,10,75,55,10,0,4,0,0,2,32.812221,-117.131385,,NONE,GREAT LAKES,2T1A,2,1,,N,,1980,180,,REC,Continental
0,2018,USA,DAYL,0,0,10,72,55,4,0,1,0,0,0,44.0475,-88.440277,SUBS,NONE,DOBBS GEORGE,COOT,2,1,,N,,1980,150,CARB,REC,Lycoming
540,2018,USA,NITE,0,0,10,79,72,,0,2,0,0,1,28.000278,-82.16333,SUBS,NONE,CESSNA,421C,3,2,,N,3950,1980,375,FINJ,REC,Continental
540,2018,USA,NITE,0,0,10,79,72,,0,2,0,0,1,28.000278,-82.16333,SUBS,NONE,CESSNA,421C,3,2,,N,3950,1980,375,FINJ,REC,Continental
2335,2018,USA,DAYL,0,0,10,79,70,4,0,1,0,0,0,33.036109,-96.243057,SUBS,NONE,PIPER,PA32R,6,1,,N,4000,1980,300,FINJ,REC,LYCOMING
2338,2018,USA,DAYL,0,0,10,46,27,12,0,3,0,1,1,67.020553,-158.795272,SUBS,NONE,CESSNA,180K,4,1,8,N,,1980,230,CARB,REC,CONT MOTOR
1630,2018,USA,DAYL,0,0,10,93,77,11,0,1,0,0,0,36.245555,-90.955276,SUBS,NONE,Cessna,T210,6,1,4,N,4000,1980,310,FINJ,REC,Continental Motors
1120,2018,USA,DAWN,0,0,10,79,72,7,0,1,0,0,0,42.542778,-83.178886,SUBS,NONE,Cessna,172,4,1,,N,3549,1980,180,CARB,REC,Lycoming
2045,2018,USA,DAYL,0,0,10,90,54,8,0,1,1,0,0,34.295555,-118.469169,SUBS,NONE,Beech,A36TC,4,1,52,N,,1980,300,FINJ,REC,Continental Motors
1750,2018,USA,DAYL,0,0,10,82,67,,0,2,0,1,1,33.930831,-117.4475,SUBS,NONE,Hughes,369,4,1,60,Y,2850,1980,450,FINJ,TS,Allison
1700,2018,USA,DAYL,0,0,10,84,48,9,0,1,0,0,0,38.667778,-121.400558,SUBS,NONE,Cessna,152,2,1,,N,10599,1980,,,REC,Lycoming
1508,2018,USA,DAYL,0,11000,10,55,43,5,0,3,0,3,0,43.283332,-111.51667,SUBS,NONE,Cessna,172,4,1,,N,,1980,180,CARB,REC,Lycoming
2300,2018,USA,DAYL,0,0,10,91,25,,0,1,0,0,0,36.926109,-111.448333,SUBS,NONE,Cessna,182,4,1,,N,5950,1980,230,CARB,REC,Continental
1810,2018,USA,DAYL,0,0,10,73,57,,0,2,0,0,2,36.029445,-119.062774,SUBS,NONE,Piper,PA28,4,1,,N,5960,1980,180,CARB,REC,Lycoming
1746,2018,USA,DAYL,0,0,10,81,72,6,0,4,2,2,0,34.839443,-82.348609,SUBS,NONE,Dassault,FALCON 50,12,3,0,Y,5393,1980,,,TF,Honeywell
1746,2018,USA,DAYL,0,0,10,81,72,6,0,4,2,2,0,34.839443,-82.348609,SUBS,NONE,Dassault,FALCON 50,12,3,0,Y,5393,1980,,,TF,Honeywell
1746,2018,USA,DAYL,0,0,10,81,72,6,0,4,2,2,0,34.839443,-82.348609,SUBS,NONE,Dassault,FALCON 50,12,3,0,Y,5393,1980,,,TF,Honeywell
1800,2018,USA,DAYL,0,0,10,64,32,25,30,2,0,0,0,39.569999,-104.849441,SUBS,NONE,Piper,PA18,2,1,,Y,4800,1980,160,CARB,REC,Lycoming
1800,2018,USA,DAYL,0,0,,0,0,,0,1,0,0,0,39.901111,-80.130554,SUBS,NONE,Piper,PA28,4,1,,N,3500,1980,160,CARB,REC,Lycoming
1953,2018,USA,DAYL,0,400,5,30,30,10,0,11,0,0,9,46.920555,-96.815834,SUBS,NONE,Cessna,550,11,2,,N,9001,1980,2500,,TJ,Pratt & Whitney
1953,2018,USA,DAYL,0,400,5,30,30,10,0,11,0,0,9,46.920555,-96.815834,SUBS,NONE,Cessna,550,11,2,,N,9001,1980,2500,,TJ,Pratt & Whittney
2030,2018,USA,DAYL,0,0,10,61,50,,0,1,0,0,0,37.063888,-120.86972,SUBS,NONE,Beech,36,4,1,,N,3801,1980,300,FINJ,REC,Continental
2303,2018,USA,DUSK,0,800,10,30,27,8,0,2,2,0,0,43.501945,-96.700836,DEST,GRD,Beech,58,,2,,N,,1980,325,FINJ,REC,Teledyne Continental
2303,2018,USA,DUSK,0,800,10,30,27,8,0,2,2,0,0,43.501945,-96.700836,DEST,GRD,Beech,58,,2,,N,,1980,325,FINJ,REC,Teledyne Continental
215,2018,USA,NITE,0,6000,10,43,32,4,0,2,0,0,2,30.532777,-98.323608,SUBS,NONE,Cessna,152,,1,,N,,1980,110,CARB,REC,Lycoming
1650,2019,USA,DAYL,0,0,10,63,46,,0,2,0,0,1,33.801387,-118.341941,SUBS,NONE,Rutan,VARIEZE,,1,,N,,1980,100,CARB,REC,Continental
2120,2019,USA,DAYL,0,0,10,54,19,9,0,1,0,0,0,34.013332,-84.59333,SUBS,NONE,Cessna,172RG,4,1,,N,6295,1980,180,CARB,REC,Lycoming
1600,2019,USA,DAYL,0,800,7,30,28,11,0,2,2,0,0,35.906112,-100.5736,DEST,GRD,Cessna,421,6,2,,N,5004,1980,375,FINJ,REC,Continental
1600,2019,USA,DAYL,0,800,7,30,28,11,0,2,2,0,0,35.906112,-100.5736,DEST,GRD,Cessna,421,6,2,,N,5004,1980,375,FINJ,REC,Continental
2045,2019,USA,DAYL,0,0,10,45,39,,0,2,0,0,0,43.426944,-116.621109,SUBS,NONE,Cessna,172,4,1,24,N,,1980,,CARB,REC,Lycoming
751,2019,USA,NITE,0,0,10,54,46,5,0,3,0,0,0,32,-82,SUBS,NONE,Bell,206,3,1,,N,,1980,650,,TS,Allison
1400,2019,USA,DAYL,0,0,10,48,37,,0,1,0,0,0,43.55389,-122.47583,SUBS,NONE,Bell,206,5,1,27.5,N,,1980,420,,TS,Rolls Royce
1735,2019,USA,DAYL,0,0,10,64,30,17,10,2,0,0,0,38.929721,-90.43,SUBS,NONE,Beech,76,4,2,,Y,2000,1980,,,REC,Lycoming
1735,2019,USA,DAYL,0,0,10,64,30,17,10,2,0,0,0,38.929721,-90.43,SUBS,NONE,Beech,76,4,2,,Y,2000,1980,,,REC,Lycoming
1725,2019,USA,DAYL,0,0,10,70,59,4,0,1,0,0,1,39.651668,-90.809997,SUBS,NONE,Bell,206,4,1,,N,,1980,,,TS,Rolls-Royce
1930,2019,USA,DAYL,0,9500,10,72,37,7,0,1,0,0,0,46.661109,-68.389442,SUBS,NONE,Cessna,A185,4,1,,N,,1980,300,FINJ,REC,Continental
1530,2019,USA,DAYL,0,0,10,88,72,,0,1,0,0,0,26.735277,-81.051109,SUBS,NONE,Cessna,152,2,1,,N,5901,1980,118,CARB,REC,Lycoming
1900,2019,USA,DAYL,0,0,10,81,61,7,0,1,0,0,0,40.167221,-97.714721,SUBS,NONE,Cessna,T188,1,1,,N,,1980,310,FINJ,REC,Continental
311,2019,CA,,0,0,,0,0,,0,1,1,0,0,48.471944,-77.047778,DEST,NONE,BEECH,V35,,,,N,,1980,,,,
1420,2019,USA,DAYL,0,0,10,70,25,3,0,3,0,0,0,36.178611,-106.961387,SUBS,NONE,Cessna,TU206,6,1,,N,1700,1980,310,FINJ,REC,Continental
2000,2019,USA,DAYL,0,0,10,82,68,12,0,1,0,0,0,35.534168,-97.646942,SUBS,NONE,Cessna,425,6,2,,N,7199,1980,600,FINJ,TP,Pratt & Whitney
2000,2019,USA,DAYL,0,0,10,82,68,12,0,1,0,0,0,35.534168,-97.646942,SUBS,NONE,Cessna,425,6,2,,N,7199,1980,600,FINJ,TP,Pratt & Whitney
140,2019,USA,DAYL,0,0,10,81,54,8,0,1,0,0,0,37.511943,-122.249443,SUBS,NONE,Cessna,A185,4,1,,N,2621,1980,300,FINJ,REC,Continental
1845,2019,USA,DAYL,0,0,10,48,3,,0,1,0,0,0,37.016666,-110.200553,SUBS,NONE,Pitts,S1,1,1,,N,4000,1980,180,FINJ,REC,Lycoming
1521,2019,USA,DAYL,0,200,0.75,66,66,5,0,9,5,1,0,30.176111,-92.007499,DEST,GRD,Piper,PA 31T,6,2,,N,8000,1980,715,,TP,Pratt & Whitney Canada
1521,2019,USA,DAYL,0,200,0.75,66,66,5,0,9,5,1,0,30.176111,-92.007499,DEST,GRD,Piper,PA 31T,6,2,,N,8000,1980,715,,TP,Pratt & Whitney Canada
2033,2020,USA,DAYL,0,0,10,28,18,8,0,1,0,1,0,41.136112,-84.441665,DEST,NONE,PIEL,CP301,2,1,28,N,3400,1980,125,CARB,REC,Lycoming
2212,2020,USA,DAYL,0,0,10,46,34,12,0,2,2,0,0,33.29,-84.540832,DEST,NONE,MUSTANG,II,2,1,,N,2050,1980,180,FINJ,REC,Lycoming
2100,2020,USA,DAYL,0,0,10,64,46,10,0,2,0,0,0,26.587223,-81.861946,SUBS,NONE,Piper,PA28RT,4,1,,N,4912,1980,201,FINJ,REC,Continental
2135,2020,USA,DAYL,0,0,10,57,16,4,0,1,0,0,0,38.998332,-119.75222,SUBS,NONE,Mooney,M20K,,1,80,N,7399,1980,210,FINJ,REC,Continental
1915,2020,USA,DAYL,0,0,10,61,27,6,0,1,0,0,1,33.466667,-82.039443,SUBS,NONE,Beech,58,6,2,,N,3733,1980,325,FINJ,REC,Continental
1915,2020,USA,DAYL,0,0,10,61,27,6,0,1,0,0,1,33.466667,-82.039443,SUBS,NONE,Beech,58,6,2,,N,3733,1980,325,FINJ,REC,Continental
1735,2020,USA,DAYL,0,1600,,25,16,15,20,2,0,0,0,40.29639,-78.319999,SUBS,NONE,Learjet,35,10,2,,Y,5465,1980,3500,,TF,Honeywell
1735,2020,USA,DAYL,0,1600,,25,16,15,20,2,0,0,0,40.29639,-78.319999,SUBS,NONE,Learjet,35,10,2,,Y,5465,1980,3500,,TF,Honeywell
1500,2020,USA,DAYL,0,2800,10,25,18,,0,1,0,0,0,44.061111,-88.194999,SUBS,NONE,Mitsubishi,MU 2B-40,,2,49,N,2500,1980,940,,TP,Honeywell
1500,2020,USA,DAYL,0,2800,10,25,18,,0,1,0,0,0,44.061111,-88.194999,SUBS,NONE,Mitsubishi,MU 2B-40,,2,49,N,2500,1980,940,,TP,Honeywell
600,2020,USA,DAYL,0,700,10,25,0,9,0,2,1,1,0,70.735275,-153.73777,SUBS,NONE,Cessna,A185,,1,,,,1980,300,FINJ,REC,Continental
1510,2020,USA,DAYL,0,3700,10,75,64,4,0,2,0,0,0,35.810276,-83.990554,SUBS,NONE,Beech,F90,7,2,20,N,9000,1980,750,FINJ,TP,Pratt & Whitney
1510,2020,USA,DAYL,0,3700,10,75,64,4,0,2,0,0,0,35.810276,-83.990554,SUBS,NONE,Beech,F90,7,2,20,N,9000,1980,750,FINJ,TP,Pratt & Whitney
1345,2020,USA,DAYL,0,0,10,0,0,7,0,1,0,0,0,26.001111,-80.240837,SUBS,NONE,Cessna,152,2,1,,N,3255,1980,160,CARB,REC,Lycoming
1900,2020,USA,DAYL,0,0,10,90,7,9,0,2,0,0,0,40.650276,-120.768608,SUBS,NONE,Cessna,A185,4,1,1391,N,4600,1980,300,FINJ,REC,Continental
1542,2020,USA,DAYL,0,0,10,88,75,,0,8,0,0,0,26.119127,-80.129943,SUBS,NONE,Piper,PA31,10,2,,N,,1980,350,FINJ,REC,Lycoming
1542,2020,USA,DAYL,0,0,10,88,75,,0,8,0,0,0,26.119127,-80.129943,SUBS,NONE,Piper,PA31,10,2,,N,,1980,350,FINJ,REC,Lycoming
1457,2020,USA,DAYL,0,0,10,63,39,12,0,4,3,1,0,40.529342,-86.170822,DEST,GRD,Piper,PA32,,1,,,2048,1980,,,REC,Lycoming
1715,2020,USA,DAYL,0,0,10,75,43,9,14,2,0,0,0,33.147265,-97.82892,SUBS,NONE,CESSNA,TR182,4,1,,N,,1980,235,CARB,REC,Lycoming
2315,2020,USA,DAYL,0,0,10,63,46,4,0,1,0,0,1,47.113129,-122.29148,SUBS,NONE,CESSNA,152,2,1,,,,1980,108,CARB,REC,Lycoming
1225,2020,USA,NITE,0,400,5,28,28,7,0,1,1,0,0,43.956102,-95.116913,DEST,NONE,PIPER,PA32,6,1,8,N,3598,1980,300,FINJ,REC,Lycoming
2115,2021,USA,DAYL,0,0,,73,63,,0,4,0,0,0,25.130773,-81.035603,SUBS,NONE,PIPER,PA-32-301,6,1,,Y,,1980,300,FINJ,REC,LYCOMING
1726,2021,USA,DAYL,0,0,10,77,63,7,0,2,0,2,0,30.071363,-85.568849,SUBS,NONE,DASSAULT AVIATION,MIRAGE F1 B,2,1,,Y,10008,1980,,,,
56,2021,USA,DAYL,0,2400,3,-4,-8,9,0,3,0,0,0,62.293287,-153.36195,SUBS,NONE,CESSNA,U206G,6,1,,N,1200,1980,300,,REC,CONT MOTOR
1719,2021,USA,DAYL,0,0,10,79,66,7,0,7,0,0,0,27.544194,-99.461583,SUBS,NONE,CESSNA,207A,8,1,,N,8743,1980,300,FINJ,REC,Continental
2340,2021,USA,DAYL,0,0,10,64,32,8,0,1,0,0,0,48.792694,-122.53752,SUBS,NONE,CESSNA,172P,4,1,31,N,6701,1980,180,CARB,REC,Lycoming
30,2021,USA,DUSK,0,0,10,54,39,,0,1,0,0,0,39.054943,-85.598748,SUBS,NONE,CESSNA,A185F,6,1,,N,,1980,,FINJ,REC,Continental
1140,2021,USA,DAYL,0,4900,10,32,32,18,26,1,0,0,0,41.676566,-70.957836,SUBS,NONE,CESSNA,402C,10,2,53.5,N,,1980,325,FINJ,REC,Continental
1140,2021,USA,DAYL,0,4900,10,32,32,18,26,1,0,0,0,41.676566,-70.957836,SUBS,NONE,CESSNA,402C,10,2,53.5,N,,1980,325,FINJ,REC,Continental
645,2021,USA,NITE,0,0,10,50,45,4,0,1,0,0,0,36.191374,-95.900161,SUBS,NONE,CESSNA,R182,4,1,,N,6101,1980,235,CARB,REC,Lycoming Engines
2250,2021,USA,DAYL,0,3800,10,73,57,3,0,3,0,0,0,30.291095,-87.675045,SUBS,NONE,CESSNA,172,4,1,53,Y,6962,1980,180,CARB,REC,Lycoming
1955,2021,USA,,0,0,10,108,54,11,18,2,2,0,0,34.824722,-113.39138,DEST,GRD,BEECH,C90,9,2,,N,,1980,,,,
2037,2021,USA,DAYL,0,4100,10,81,73,10,0,2,0,0,2,29.643562,-98.614422,SUBS,NONE,MANTOOTH,THORP T-18,2,1,,N,,1980,125,CARB,REC,Lycoming
2300,2021,USA,DAYL,0,0,10,84,46,7,0,2,0,0,0,47.287778,-120.40766,SUBS,NONE,CESSNA,172P,4,1,24,,,1980,160,CARB,REC,Lycoming
2330,2021,USA,DAYL,0,7000,10,73,66,12,0,2,0,0,0,41.17,-71.58,SUBS,NONE,MOONEY AIRCRAFT CORP.,M20K,4,1,14,N,2502,1980,310,FINJ,REC,Continental
1457,2021,USA,DAYL,0,0,10,46,34,15,0,1,1,0,0,39.206496,-108.12369,DEST,NONE,BEECH,58TC,6,2,0,N,,1980,,,,
2031,2021,USA,DAYL,0,0,10,75,57,4,0,4,2,1,1,34.492077,-77.536499,SUBS,NONE,MOONEY,M20J,4,1,3.849999905,N,3591,1980,,,,
752,2021,AU,,0,0,,0,0,,0,1,1,0,0,,,SUBS,UNK,CESSNA,P210N,6,1,,,,1980,,,,
2344,2021,USA,,0,0,,0,0,,0,1,0,0,0,45.42845,-122.94215,SUBS,NONE,CESSNA,P210N,6,1,,N,,1980,,,,
1730,2021,USA,DAYL,0,0,10,48,25,4,0,1,0,0,0,34.391639,-111.60708,SUBS,NONE,HUGHES,369D,4,1,,N,,1980,420,FINJ,TS,Rolls Royce
0,2022,USA,DAYL,0,0,10,72,5,7,0,1,0,0,0,34.528889,-114.43197,SUBS,NONE,CESSNA,152,2,1,,,5000,1980,,,,
330,2022,USA,NITE,0,600,7,70,68,12,0,5,0,0,0,30.407954,-89.073991,SUBS,GRD,BEECH,200,11,2,70.19999695,N,9002,1980,,,,
1640,2022,USA,DAYL,0,3000,10,75,57,10,17,2,0,0,0,29.518947,-95.240369,SUBS,NONE,CESSNA,172RG,4,1,,Y,4313,1980,180,CARB,REC,Lycoming
2207,2022,USA,DAYL,0,8000,10,75,34,15,20,2,0,0,0,39.908412,-105.11562,SUBS,NONE,CESSNA,T210N,6,1,,N,9000,1980,,,,
2045,2022,USA,DAYL,0,11000,10,70,34,7,0,1,0,0,0,38.304,-121.4293,SUBS,NONE,CESSNA,185,4,1,,,3123,1980,300,FINJ,REC,CONT MOTOR
2120,2022,USA,DAYL,0,1400,10,70,63,12,0,1,0,0,0,39.944342,-74.629851,SUBS,NONE,AIR TRACTOR INC,AT-400A,1,1,,N,2200,1980,680,FINJ,TP,Pratt & Whitney
1915,2022,USA,DAYL,0,0,,90,70,10,0,1,0,0,0,32.809967,-97.363764,SUBS,NONE,PIPER,PA-28-161,4,1,,,,1980,,,,
1800,2022,USA,DAYL,0,0,10,77,41,5,0,1,0,0,0,42.708771,-110.9422,SUBS,NONE,BELLANCA,7GCBC,2,1,,,7025,1980,150,CARB,REC,Lycoming
211,2022,USA,DUSK,0,0,10,79,50,9,0,1,0,1,0,37.332861,-121.8198,SUBS,NONE,PIPER,PA-32-301,7,1,,,,1980,,,,
45,2022,USA,DAYL,0,0,10,84,59,9,17,1,0,0,0,45.771028,-122.86183,SUBS,NONE,PIPER AIRCRAFT CORPORATION,PA-60-601P,7,2,,N,5100,1980,350,FINJ,REC,Lycoming
45,2022,USA,DAYL,0,0,10,84,59,9,17,1,0,0,0,45.771028,-122.86183,SUBS,NONE,PIPER AIRCRAFT CORPORATION,PA-60-601P,7,2,,N,5100,1980,350,FINJ,REC,Lycoming
125,2022,USA,DAYL,0,0,10,68,43,10,14,3,0,0,0,59.044667,-158.5055,MINR,NONE,CESSNA,207,4,1,,,6400,1980,,,,
2205,2022,USA,DAYL,0,3300,6,73,64,9,21,3,3,0,0,39.62414,-80.38504,SUBS,NONE,PIPER,PA32,7,1,8,,,1980,,,,
1637,2022,USA,DAYL,0,1000,5,70,66,7,0,1,1,0,0,34.372637,-82.858951,SUBS,NONE,BEECH,95-B55 (T42A),6,2,,N,,1980,,,,
847,2022,USA,DAYL,0,0,10,41,30,9,0,4,0,0,0,32.510583,-83.767333,SUBS,NONE,PIPER,PA32,6,1,152,N,4999,1980,,,,
1504,2022,USA,DAYL,0,0,10,45,30,8,0,2,1,1,0,41.5879,-70.536505,SUBS,NONE,MOONEY,M20J,4,1,28.20000076,Y,2298,1980,,,,
1205,2022,USA,DAYL,0,0,10,81,68,10,0,2,0,1,1,21.970702,-159.35182,SUBS,NONE,BEECH,77,2,1,3,N,6500,1980,,,,
1959,2023,USA,DAYL,0,6000,10,55,28,16,25,3,1,2,0,40.712346,-73.389995,DEST,BOTH,PIPER,PA-28-161,4,1,,N,6833,1980,,,,
1700,2023,USA,DAYL,0,7000,10,34,18,8,0,1,0,0,0,61.599631,-149.24824,SUBS,NONE,MAULE,M-5-235C,4,1,24,N,1300,1980,,,,
1825,2011,USA,DAYL,0,0,10,73,48,15,20,2,2,0,0,35.068054,-118.433609,DEST,GRD,CESSNA,P210,,1,,N,,1979,,CARB,REC,Continental Motors
1530,2012,USA,DAYL,0,0,10,79,55,,0,3,3,0,0,34.842224,-111.796669,DEST,GRD,BEECH,B60,6,2,10,N,5132,1979,380,FINJ,REC,Lycoming
1530,2012,USA,DAYL,0,0,10,79,55,,0,3,3,0,0,34.842224,-111.796669,DEST,GRD,BEECH,B60,6,2,10,N,5132,1979,380,FINJ,REC,Lycoming
1630,2013,USA,DAYL,0,0,10,46,30,5,0,1,1,0,0,32.123332,-111.198059,SUBS,NONE,CESSNA,152,2,1,100,N,,1979,115,CARB,REC,LYCOMING
2245,2013,USA,DAYL,0,0,10,48,36,5,0,2,1,1,0,47.727779,-122.030555,SUBS,NONE,MAULE,M5,4,1,36.09999847,N,,1979,,CARB,REC,CONTINENTAL
1930,2013,USA,DAYL,0,0,10,61,25,11,16,1,0,0,0,30.588054,-96.361114,SUBS,NONE,CESSNA,152,2,1,,N,7000,1979,110,CARB,REC,LYCOMING
1735,2013,USA,DAYL,0,0,10,59,18,8,0,4,0,1,3,34.263889,-116.856109,SUBS,NONE,BEECH,A36TC,6,1,12,N,,1979,300,FINJ,REC,Continental
2145,2013,USA,DAYL,0,0,10,79,48,12,0,2,0,0,0,37.726943,-122.211669,SUBS,NONE,CESSNA,421A,7,2,11,Y,5454,1979,,FINJ,REC,Continental
2145,2013,USA,DAYL,0,0,10,79,48,12,0,2,0,0,0,37.726943,-122.211669,SUBS,NONE,CESSNA,421A,7,2,11,Y,5454,1979,,FINJ,REC,Continental
2030,2013,USA,DAYL,0,0,10,90,72,7,0,1,0,0,0,35.116943,-90.48722,SUBS,NONE,AYRES CORPORATION,S2R-T34,1,1,72,N,1800,1979,750,,TP,P&W CANADA
2335,2013,USA,DAYL,0,0,10,77,54,3,0,2,0,0,2,38.287776,-76.601112,SUBS,NONE,MOONEY,M20J,4,1,26,Y,,1979,200,FINJ,REC,LYCOMING
1854,2013,USA,DAYL,0,0,10,79,59,,0,2,0,0,0,45.040279,-69.868888,SUBS,NONE,BEECH,C23,4,1,,N,2000,1979,180,CARB,REC,Lycoming
