ev_year,ev_month,apt_dist,ev_country,light_cond,sky_cond_nonceil,wind_vel_kts,gust_kts,altimeter,vis_sm,wx_dew_pt,inj_tot_f,inj_tot_s,inj_tot_m,acft_make,wx_temp,acft_model,acft_category,homebuilt,total_seats,num_eng,afm_hrs_last_insp,second_pilot,damage,acft_fire,acft_expl,flt_plan_filed,eng_type,eng_mfgr,eng_model,power_units,carb_fuel_injection
2016,12,22,USA,DAYL,CLER,12,0,29.85000038,10,52,0,0,0,CESSNA,54,550,AIR,N,,2,,N,SUBS,NONE,NONE,IFR,TF,P&W CANADA,JT15D-4,2500,
2017,3,1,USA,DAYL,FEW,5,0,30.12999916,10,12,0,0,0,CESSNA,79,R182,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-540-J3C5D,235,CARB
2016,10,0,USA,DAYL,CLER,,0,30.21999931,10,55,0,1,0,AEROS,59,2,WSFT,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,912 ULS,100,FINJ
2017,4,0,USA,NITE,CLER,3,0,30.06999969,10,37,0,0,0,PIPER,45,PA 22,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320,150,CARB
2017,3,0,BR,,,,0,0,,0,0,0,0,ATR,0,ATR42,AIR,N,,,,,MINR,NONE,NONE,,TP,Pratt & Whitney Canada,PW100/150,,
2017,3,0,USA,DAYL,CLER,,0,29.85000038,10,39,0,0,0,MAXCY CHRISTOPHER L,54,STOL KING,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-A2B,150,CARB
2017,3,0,USA,DAYL,FEW,,0,29.45000076,10,36,0,0,0,DEHAVILLAND,36,DHC-2,AIR,N,7,1,,N,SUBS,NONE,NONE,CVFR,REC,Pratt & Whitney,R985AN14B,450,CARB
2017,3,0,USA,DAYL,CLER,7,0,30.18000031,10,46,0,0,0,CIRRUS DESIGN CORP,59,SR22,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,CONT MOTOR,IO-550-N,310,FINJ
2017,3,0,USA,DAYL,CLER,3,0,30.54000092,10,19,0,0,0,CESSNA,52,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-300-D,145,CARB
2017,3,0,USA,DAYL,CLER,22,29,29.69000053,10,36,1,0,0,BEECH,77,V35,AIR,N,,,,N,DEST,GRD,NONE,NONE,REC,Continental,IO-550,300,FINJ
2017,3,0,USA,DAYL,,8,0,30.28000069,10,48,1,0,0,CESSNA,70,500,AIR,N,8,2,,N,DEST,GRD,GRD,IFR,TF,PWC,JT15-1A,2200,FINJ
2017,3,0,USA,DAYL,,8,0,30.28000069,10,48,1,0,0,CESSNA,70,500,AIR,N,8,2,,N,DEST,GRD,GRD,IFR,TF,PWC,JT15-1A,2200,FINJ
2017,3,0,USA,DAYL,,10,0,30.44000053,10,30,0,0,0,CESSNA,46,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-A4M,180,CARB
2017,3,0,USA,DAYL,UNK,16,0,30.09000015,10,54,4,0,0,CESSNA,70,T210,AIR,N,4,1,,N,DEST,NONE,NONE,IFR,REC,Continental,TSIO-520-R,310,FINJ
2017,3,0,USA,DAYL,CLER,6,0,30.12999916,10,54,0,0,0,DEMPSEY DANIEL M,82,ZODIAC CH601XLB,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Daniel Dempsey,Corvair Conve,,CARB
2017,3,1,USA,DAYL,,9,14,0,10,0,0,0,0,CIRRUS DESIGN CORP,0,SR20,AIR,N,4,1,201,Y,SUBS,NONE,NONE,VFR,REC,Continental,IO-360-ES,210,FINJ
2017,3,0,USA,DAYL,SCAT,4,0,30,10,34,0,0,2,CESSNA,45,182,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-520U/TS,280,CARB
2017,3,0,USA,DAYL,,9,0,30.20000076,10,30,0,0,0,AERONCA,36,11AC,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,A-65-B,65,CARB
2017,3,0,USA,DAYL,CLER,6,0,29.93000031,10,12,0,0,2,CESSNA,64,170,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-300A,145,CARB
2017,3,0,USA,DAYL,CLER,5,0,30.04999924,10,61,0,0,0,CESSNA,70,140,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,C90,90,CARB
2017,3,1,USA,DAYL,FEW,9,0,30.20000076,10,32,0,0,0,CESSNA,54,550,AIR,N,10,2,,N,SUBS,NONE,NONE,IFR,TF,Pratt & Whitney CANADA,JT15D-4,2500,
2017,3,1,USA,DAYL,FEW,9,0,30.20000076,10,32,0,0,0,CESSNA,54,550,AIR,N,10,2,,N,SUBS,NONE,NONE,IFR,TF,Pratt & Whitney CANADA,JT15D-4,2500,
2017,3,1,USA,NDRK,,4,0,29.93000031,8,64,2,0,0,MOONEY,64,M20J,AIR,N,4,1,0,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,IO-360-A3B6D,200,FINJ
2017,3,0,USA,DAYL,SCAT,6,0,30.03000069,10,64,2,0,0,BEECH,75,A36,AIR,N,6,1,,N,DEST,GRD,NONE,IFR,REC,Continental,IO-550B,300,FINJ
2017,2,0,USA,NR,,,0,0,,0,0,0,0,CESSNA,0,172R,AIR,N,4,1,,N,SUBS,NONE,NONE,UNK,REC,Lycoming,IO-360-L2A,160,FINJ
2017,4,0,USA,DAYL,CLER,10,15,30.03000069,10,61,0,0,0,MOONEY,81,M20J,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,LYCOMING,IO-360-A3B6D,200,FINJ
2017,3,0,USA,DAYL,CLER,5,0,29.96999931,10,36,1,0,0,PIPER,79,PA-28-140,AIR,N,4,1,0,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-E3D,150,CARB
2017,3,0,USA,DAYL,CLER,5,0,29.38999939,10,5,0,0,0,PIPER,32,PA22,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-B2B,160,CARB
2017,3,0,UK,,,22,0,29.94000053,4,52,5,0,0,AEROSPATIALE,52,AS355,HELI,N,,2,,,DEST,UNK,UNK,UNK,TS,Rolls-Royce,250-C20F,,
2017,3,0,UK,,,22,0,29.94000053,4,52,5,0,0,AEROSPATIALE,52,AS355,HELI,N,,2,,,DEST,UNK,UNK,UNK,TS,Rolls-Royce,250-C20F,,
2017,3,0,USA,DAYL,,5,0,30.05999947,10,52,0,0,0,CESSNA,72,R182,AIR,N,4,1,19,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-540,235,CARB
2017,2,0,PK,,,,0,0,,0,2,0,0,CESSNA Aircraft Company,0,162 LSA,AIR,N,,1,,,SUBS,NONE,NONE,,REC,,,,
2017,3,0,EC,,,,0,0,,0,0,6,0,QUEST,0,KODIAK,AIR,N,,,,,SUBS,NONE,NONE,,TP,Pratt and Whitney Canada,PT6A-34,,
2017,3,0,USA,DAYL,,4,0,30.19000053,10,27,0,0,0,THOMAS CRAIG E,48,WITTMAN W-10,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-520,285,FINJ
2017,3,0,USA,DAYL,FEW,6,0,30.20000076,10,28,0,1,0,AIRBUS,61,A319 114,AIR,N,160,2,,Y,,NONE,NONE,IFR,TF,CFM INTL.,CFM56 SERIES,,
2017,3,0,USA,DAYL,FEW,6,0,30.20000076,10,28,0,1,0,AIRBUS,61,A319 114,AIR,N,160,2,,Y,,NONE,NONE,IFR,TF,CFM INTL.,CFM56 SERIES,,
2017,3,1,USA,DAYL,CLER,8,0,30.20000076,10,36,0,0,2,OTT,64,601XL-B,AIR,Y,2,1,33,N,SUBS,NONE,NONE,NONE,REC,OTT,3250,125,FINJ
2017,4,0,USA,DAYL,SCAT,6,0,30.02000046,10,63,2,0,0,CESSNA,68,170B,AIR,N,4,1,,N,DEST,NONE,NONE,NONE,REC,CONT MOTOR,O-300-A,145,CARB
2017,4,0,USA,DAYL,SCAT,6,0,30.02000046,10,63,2,0,0,GRUMMAN AMERICAN AVN. CORP.,68,AA-5B,AIR,N,4,1,,N,DEST,NONE,NONE,NONE,REC,LYCOMING,O-360-A4K,180,CARB
2017,4,0,USA,DAYL,CLER,,0,30.01000023,10,43,1,1,0,BUCKEYE AVIATION,75,DREAM MACHINE,PPAR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,ROTAX,582E,66,CARB
2017,4,0,USA,DAYL,SCAT,9,0,30.04000092,10,77,0,0,0,ICON AIRCRAFT INC,82,A5,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,912 iS Sport,100,FINJ
2017,3,0,USA,NITE,,20,26,30.09000015,10,30,0,1,1,CIRRUS DESIGN CORP,48,SR20,AIR,N,5,1,,Y,DEST,NONE,NONE,VFR,REC,CONT MOTOR,IO-360-ES,200,FINJ
2017,4,0,USA,DAYL,CLER,4,0,30.05999947,10,30,0,0,1,CESSNA,54,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-H2AD,,CARB
2017,4,0,USA,DAYL,CLER,8,0,29.92000008,10,28,0,0,1,RONALD J BENDER,59,BAKING DUCE,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-290-G,125,CARB
2017,4,0,USA,DAYL,CLER,17,26,30.25,10,34,0,2,0,CIRRUS DESIGN CORP,54,SR22,AIR,N,4,1,25,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-550 N (27),310,FINJ
2017,4,0,USA,DAYL,,10,18,29.93000031,5,64,1,0,0,Pipistrel,66,Virus SW,GLI,N,2,1,4,N,DEST,NONE,NONE,IFR,REC,Rotax,912 ULS2,100,CARB
2017,3,0,USA,DAYL,OVCT,10,0,30.37000084,10,32,0,0,0,CESSNA,45,120,AIR,N,,1,81,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,C85 SERIES,85,
2017,4,0,USA,DAYL,CLER,9,16,30.11000061,10,21,0,0,0,CESSNA,55,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-E2D,160,CARB
2017,4,1,USA,NITE,,7,0,29.79999924,2.5,46,0,0,2,CESSNA,48,182,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,O-470-L,230,CARB
2017,3,0,EC,,,,0,0,,0,1,0,0,GRUMMAN,0,G164,AIR,N,,,,N,DEST,UNK,UNK,,TP,Pratt & Whitney,PT6A-27,,FINJ
2017,4,0,USA,DAYL,CLER,3,0,30.26000023,10,19,0,0,1,FUNK,48,B85C,AIR,N,2,1,,N,SUBS,NONE,NONE,VFR,REC,Continental,O-200-A-38,100,CARB
2017,4,0,USA,DAYL,CLER,6,0,30.04999924,10,48,0,0,0,BELL,70,206,HELI,N,5,1,,Y,SUBS,NONE,NONE,NONE,TS,Rolls Royce,250-C20,400,
2017,3,1,BR,DAYL,,9,0,0,,55,2,0,0,PIPER AIRCRAFT,72,PA-42,AIR,N,,2,,,DEST,UNK,NONE,,TP,Pratt & Whitney,PT6A-61,902,FINJ
2017,3,1,BR,DAYL,,9,0,0,,55,2,0,0,PIPER AIRCRAFT,72,PA-42,AIR,N,,2,,,DEST,UNK,NONE,,TP,Pratt & Whitney,PT6A-61,902,FINJ
2017,4,0,USA,DAYL,CLER,17,28,30.04000092,10,30,0,0,0,CESSNA,57,414,AIR,N,7,2,7,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-520 SER,350,FINJ
2017,4,0,USA,DAYL,CLER,17,28,30.04000092,10,30,0,0,0,CESSNA,57,414,AIR,N,7,2,7,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-520 SER,350,FINJ
2017,4,10,USA,DAYL,FEW,18,26,29.51000023,7,45,4,0,0,PIPER,46,PA 46-310P,AIR,N,,1,,N,DEST,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-520BE2F,310,
2017,4,0,USA,DAYL,CLER,3,0,30.13999939,10,21,2,0,0,PIPER,55,PA-28-180,AIR,N,4,1,,Y,DEST,GRD,GRD,NONE,REC,LYCOMING,O-360-A3A,360,CARB
2017,4,1,USA,DAYL,CLER,,0,30.11000061,10,27,1,0,0,PIPER,72,PA 12,AIR,N,3,1,,N,DEST,GRD,NONE,NONE,REC,LYCOMING,O-235 SERIES,115,CARB
2017,4,0,USA,DAYL,CLER,8,16,30.01000023,10,27,0,1,1,NORTH AMERICAN,63,T 6G,AIR,N,2,1,25,N,SUBS,NONE,NONE,NONE,REC,Pratt & Whitney,R-1340-AN1,600,CARB
2017,4,0,USA,DAYL,CLER,10,17,30.17000008,10,34,0,0,0,SHILT JERRY C,57,F-1 ROCKET,AIR,Y,2,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,IO-540-D4A5,260,FINJ
2017,4,0,USA,DAYL,CLER,4,0,30.12999916,10,30,0,0,0,CESSNA,70,310R,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,CMI,IO 520 M1B,285,FINJ
2017,4,0,USA,DAYL,CLER,4,0,30.12999916,10,30,0,0,0,CESSNA,70,310R,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,CMI,IO 520 M1B,285,FINJ
2017,4,0,USA,DAYL,CLER,5,0,29.69000053,10,46,0,1,0,Aero Adventure,79,Aventura UL,AIR,N,1,1,34,N,SUBS,NONE,NONE,NONE,REC,Hirth,3202,55,CARB
2017,4,1,USA,DAYL,,13,26,29.95000076,10,27,0,0,0,WEATHERLY AVIATION CO INC,39,620B,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,REC,P&W,R-985/AN14B,450,CARB
2017,4,0,USA,DAYL,FEW,6,0,30.09000015,10,46,0,0,0,COSTRUZIONI AERONAUTICHE TECNA,63,P2004 BRAVO,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,912ULS,100,CARB
2017,4,0,USA,DAYL,CLER,6,0,30.05999947,10,14,0,0,0,STINSON,52,108,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,FRANKLIN,6A4165-B3,165,CARB
2017,4,0,USA,DAYL,FEW,12,16,29.92000008,10,32,0,0,0,PIPER,57,PA 28R-201,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360 SER,,FINJ
2017,4,0,USA,DAYL,CLER,6,0,30.06999969,10,21,0,0,0,PIPER,59,J3C,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,A65-8,65,CARB
2017,4,0,USA,DAYL,CLER,6,0,30.06999969,10,21,0,0,0,CESSNA,59,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-300-D,145,CARB
2017,4,0,USA,DAYL,CLER,4,0,30.20999908,10,43,0,0,0,BEECH,54,A36TC,AIR,N,6,1,5.5,N,MINR,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520 SER,300,FINJ
2017,4,0,USA,DAYL,CLER,12,0,30.36000061,10,9,0,0,0,CESSNA,18,P210,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,IO-550,310,FINJ
2017,4,0,USA,DAYL,CLER,9,15,30.17000008,10,30,0,0,1,AMERICAN,68,AA 1,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235,108,CARB
2017,4,0,USA,DAYL,CLER,12,15,30.04999924,10,28,0,0,0,CESSNA,46,T210M,AIR,N,5,1,1,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520 SER,300,FINJ
2017,4,0,USA,DAYL,CLER,4,0,30.13999939,10,52,0,0,1,LAZEAR JOHN T,75,ZENAIR STOL CH 701,AIR,Y,2,1,40,N,SUBS,NONE,NONE,NONE,REC,BOMBARDIER,ROTAX 912UL,80,CARB
2017,4,0,USA,DAYL,CLER,9,0,30.04000092,9,19,0,0,1,CESSNA,70,210,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO 520 SERIES,285,CARB
2017,3,0,USA,DAYL,,4,0,30.01000023,9,46,0,0,0,CUBCRAFTERS INC,63,CC11-160,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Cub Crafters Inc,CC340,180,CARB
2017,4,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,GRUMMAN ACFT ENG COR-SCHWEIZER,0,G 164A,AIR,N,,,,,DEST,IFLT,NONE,NONE,TP,Pratt & Witney,PT6A-27,,
2017,4,0,USA,DAYL,,5,0,30.20999908,10,54,0,0,0,CESSNA,68,180,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-470-50,235,CARB
2017,4,0,USA,DAYL,CLER,,0,30.38999939,10,36,1,0,0,TEMCO,59,GC 1B,AIR,N,2,1,1,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-360-C,215,FINJ
2017,4,0,USA,DAYL,CLER,6,0,30.29999924,10,34,1,0,0,HOWARD AIRCRAFT,61,DGA 15P,AIR,N,5,1,,N,DEST,GRD,NONE,NONE,REC,Pratt & Whitney,R-985,450,CARB
2017,4,0,USA,DAYL,OVCT,9,0,30.20000076,7,68,0,0,0,CESSNA,73,152,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-N2C,115,CARB
2017,4,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,BELLANCA,50,8GCBC,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360 SERIES,180,CARB
2017,4,0,USA,DAYL,CLER,4,0,30.29000092,10,41,0,0,0,CESSNA,72,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360-L2A,180,FINJ
2017,4,0,USA,DAYL,CLER,9,0,30.36000061,10,28,0,0,0,CESSNA,46,180,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,Continental,O-470-50,265,CARB
2017,4,1,USA,DAYL,CLER,10,0,29.77000046,10,46,0,1,0,TITAN,50,TORNADO I,AIR,N,2,1,24,N,SUBS,NONE,NONE,NONE,REC,Rotax 501,,52,CARB
2017,4,0,USA,DAYL,,11,0,30.19000053,10,68,0,0,0,CESSNA,72,172,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-E2D,160,CARB
2017,4,0,USA,DAYL,SCAT,10,0,30.34000015,10,63,0,0,0,AEROPRO CZ,77,EUROFOX LSA,AIR,N,2,1,27,N,SUBS,NONE,NONE,NONE,REC,Rotax,912 ULS,100,CARB
2017,4,0,USA,DAYL,FEW,3,0,30.25,10,52,0,0,1,ZEILER,79,BAKENG DUCE 1976 CZ,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-290,125,CARB
2017,4,1,USA,DAYL,SCAT,8,17,30.21999931,10,57,4,0,0,CESSNA,86,170,AIR,N,4,1,46,N,DEST,NONE,NONE,NONE,REC,CONT MOTOR,C145-2H,145,CARB
2017,3,1,USA,DAYL,CLER,,0,30.04000092,10,27,0,0,0,CESSNA,72,172RG,AIR,N,4,1,36,N,MINR,NONE,NONE,NONE,REC,LYCOMING,O&VO-360 SER,180,CARB
2017,4,1,USA,NDRK,,10,0,29.93000031,10,28,0,0,0,RAYTHEON AIRCRAFT COMPANY,57,B200,AIR,N,7,2,,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney,PT6-42,850,
2017,4,1,USA,NDRK,,10,0,29.93000031,10,28,0,0,0,RAYTHEON AIRCRAFT COMPANY,57,B200,AIR,N,7,2,,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney,PT6-42,850,
2017,4,0,USA,NITE,,,0,30.20000076,10,61,0,0,0,PIPER,64,PA 34,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,Teledyne Continental,TSIO360EB1,220,FINJ
2017,4,0,USA,NITE,,,0,30.20000076,10,61,0,0,0,PIPER,64,PA 34,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,Teledyne Continental,LTSIO360EB1,220,FINJ
2017,4,0,USA,DAYL,CLER,14,0,30.04000092,10,19,0,0,1,PIPER,54,PA-22-135,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-290-D2,135,CARB
2017,4,0,USA,DAYL,SCAT,,0,30,10,18,0,0,1,CESSNA,52,182,AIR,N,4,1,82.40000153,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,O-470 R,230,CARB
2017,4,0,USA,DAYL,FEW,15,0,30.39999962,10,32,2,0,0,LUSCOMBE,55,8,AIR,N,2,1,1,Y,SUBS,NONE,NONE,NONE,REC,Continental,A65-8,65,CARB
2017,4,0,USA,DAYL,SCAT,5,0,30.12000084,10,64,0,0,0,CESSNA,77,210,AIR,N,,,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-470-E,260,FINJ
2017,4,0,USA,DAYL,,3,0,30.17000008,10,61,0,2,0,CESSNA,75,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-340-A1A,170,CARB
2017,4,0,USA,DAYL,CLER,9,0,29.62000084,10,48,0,0,0,BELLANCA,64,8KCAB,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,AEIO-320-ETE,150,FINJ
2017,4,0,USA,DAYL,CLER,4,0,30.12999916,10,37,0,0,0,LOOMIS,70,Xenon 4,GYRO,Y,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Rotax,912 ULS-T,135,CARB
2017,4,0,PO,DAYL,,3,0,30.04999924,10,54,4,0,0,PIPER,72,PA31T,AIR,N,,2,,N,DEST,GRD,GRD,UNK,TP,Pratt & Whitney,PT6A-28,,
2017,4,0,PO,DAYL,,3,0,30.04999924,10,54,4,0,0,PIPER,72,PA31T,AIR,N,,2,,N,DEST,GRD,GRD,UNK,TP,Pratt & Whitney,PT6A-28,,
2017,4,0,AU,,,,0,0,,0,0,0,0,GULFSTREAM AEROSPACE,0,GIV X (G450),AIR,N,,2,,Y,SUBS,NONE,NONE,,TF,ROLLS-ROYC,TAY 611-8C,0,
2017,4,0,AU,,,,0,0,,0,0,0,0,GULFSTREAM AEROSPACE,0,GIV X (G450),AIR,N,,2,,Y,SUBS,NONE,NONE,,TF,ROLLS-ROYC,TAY 611-8C,0,
2017,4,0,CO,,,,0,0,,0,0,0,0,BAE,0,JETSTREAM3100,AIR,N,,2,,,,NONE,NONE,,TP,Honeywell,TPE331,,
2017,4,0,CO,,,,0,0,,0,0,0,0,BAE,0,JETSTREAM3100,AIR,N,,2,,,,NONE,NONE,,TP,Honeywell,TPE331,,
2017,4,0,USA,DAYL,CLER,14,17,30.18000031,10,39,0,0,0,BRANTLY,66,B 2B,HELI,N,2,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,IVO760,180,FINJ
2017,4,0,USA,DAYL,,10,14,30.04999924,10,39,2,0,0,SOCATA,46,TB 20 TRINIDAD,AIR,N,5,1,28,N,DEST,NONE,NONE,NONE,REC,LYCOMING,IO-540 SER,250,FINJ
2017,4,0,FR,,,,0,0,,0,0,0,5,CESSNA,0,U206,AIR,N,,1,,,SUBS,NONE,NONE,,REC,Continental,IO-520F,,FINJ
2017,4,0,MX,,,,0,0,,0,1,0,0,CHAMPION,0,8KCAB,AIR,N,2,1,,N,DEST,NONE,NONE,NONE,REC,Lycoming,AEIO-360,,FINJ
2016,11,0,USA,NITE,,,0,0,,0,0,1,0,BOEING,0,717 200,AIR,N,117,2,,Y,,NONE,NONE,IFR,TF,BMW ROLLS,BR 700 SERIES,21000,
2016,11,0,USA,NITE,,,0,0,,0,0,1,0,BOEING,0,717 200,AIR,N,117,2,,Y,,NONE,NONE,IFR,TF,BMW ROLLS,BR 700 SERIES,21000,
2017,4,2,USA,DAYL,CLER,3,0,29.96999931,10,30,0,0,0,DIAMOND AIRCRAFT IND GMBH,66,DA 40 NG,AIR,N,4,1,19.29999924,N,SUBS,NONE,UNK,NONE,REC,Austro,E4-A,168,FINJ
2017,4,0,USA,DAYL,FEW,9,0,30.14999962,10,37,0,0,0,BEECH,59,C23,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360-A4K,180,CARB
2017,4,0,USA,NITE,CLER,6,0,30.13999939,10,55,0,0,0,CESSNA,79,172,AIR,N,4,1,44,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-H2AD,160,CARB
2017,4,0,USA,DAYL,CLER,4,0,30.20000076,10,23,0,0,0,CESSNA,57,210,AIR,N,2,,10,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-470-E,260,FINJ
2017,4,1,BR,,,,0,0,,0,2,0,0,CESSNA AIRCRAFT,0,172,AIR,N,4,1,,,SUBS,UNK,UNK,,REC,Lycoming,O-320-H2AD,150,CARB
2017,4,0,USA,DAYL,FEW,3,0,30.17000008,10,43,0,0,0,CHEUNG DAVID S,66,VANS RV6,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320,150,CARB
2017,4,0,USA,DAYL,FEW,4,0,30.05999947,10,63,0,0,0,CUB CRAFTERS INC,75,CC11 100,AIR,N,2,1,20,N,SUBS,NONE,NONE,VFR,REC,Continental,O-200A,100,CARB
2017,4,0,USA,DAYL,SCAT,10,17,30.17000008,10,61,0,0,0,ROBINSON,81,R44,HELI,N,4,1,40,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540-AE1A5,260,FINJ
2017,4,1,USA,DAYL,CLER,10,0,30.12000084,10,45,0,3,0,PIPER,72,PA 22-150,AIR,N,,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-A4A,,CARB
2017,4,0,USA,DAYL,FEW,12,0,29.88999939,10,59,1,0,0,BELL-CARSON,88,47G SUPER C 4,HELI,N,4,1,,N,DEST,GRD,NONE,NONE,REC,FRANKLIN,6V350A,235,CARB
2017,4,1,USA,DAYL,SCAT,8,0,29.94000053,10,54,0,0,0,GANJOO AMIT,55,SONEX,AIR,Y,2,1,3,N,SUBS,NONE,NONE,NONE,REC,Ganjoo,Convair,120,CARB
2017,4,0,USA,DAYL,CLER,9,0,29.97999954,10,46,1,0,0,APPLEBY,55,NIEUPORT 28,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,REC,Gnome,9-N,160,CARB
2017,4,0,USA,DAYL,CLER,9,0,30.04000092,10,45,0,0,0,NORTH AMERICAN,75,SNJ,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Pratt & Whitney,R1340 AN1,600,CARB
2017,4,0,USA,DAYL,CLER,9,0,30.13999939,10,52,0,0,0,GRUMMAN SCHWEIZER,64,G-164,AIR,N,1,1,364,N,SUBS,NONE,NONE,NONE,REC,P&W,1340-S3H1G,650,CARB
2017,4,1,USA,DAYL,CLER,13,20,29.79000092,10,27,2,0,0,BELLANCA,75,17 31ATC,AIR,N,,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,TIO-540-K1E5,310,
2017,4,0,USA,DAYL,SCAT,7,0,29.93000031,10,68,0,0,0,AIR TRACTOR INC,82,AT 602,AIR,N,1,,,N,SUBS,NONE,NONE,NONE,TP,P&W,PT6A,,
2017,4,0,USA,DAYL,CLER,,0,30.09000015,10,37,0,0,1,CESSNA,61,182A,AIR,N,1,1,17,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,CARB
2017,4,0,USA,DAYL,FEW,5,0,30.13999939,10,36,1,1,0,CIRRUS DESIGN CORP,61,SR22,AIR,N,4,1,,N,DEST,GRD,NONE,NONE,REC,CONT MOTOR,IO-550-N27B,310,FINJ
